location,Location,Location_Type,review_text,review_text_clean,review_id,text_length,word_count,image_paths,has_images,image_count
Ravana Ella Falls,"Ella, Uva Province",Waterfalls,"The falls are nice to look at for a few minutes when passing thru this road on our way from Ella to Udawalawe. All drivers I feel like ask if we want to stop for a few so you won't miss it. 

Don't think it was anything special to make a separate trip to come see it though. 

There were monkeys nearby as well!",the falls are nice to look at for a few minutes when passing thru this road on our way from ella to udawalawe. all drivers i feel like ask if we want to stop for a few so you wont miss it. dont think it was anything special to make a separate trip to come see it though. there were monkeys nearby as well!,REV_003878,305,64,/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/24.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/22.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/20.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/2.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/17.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/18.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/5.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/6.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/19.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/4.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/21.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/25.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/23.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/3.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/15.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/7.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/8.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/10.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/11.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/1.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/12.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/14.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/13.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/16.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/9.jpg,True,25
Ravana Ella Falls,"Ella, Uva Province",Waterfalls,"The lower part of the Ravana falls is nice with a swimming area at the bottom. However, the lower part is quite crowded and surrounded by street side gift shops and tuk tuk stands, which tarnished the natural feel of the water falls. For those seeking some serenity and a more natural feel, perhaps go to the upper ravana falls, although this is harder to get to.","the lower part of the ravana falls is nice with a swimming area at the bottom. however, the lower part is quite crowded and surrounded by street side gift shops and tuk tuk stands, which tarnished the natural feel of the water falls. for those seeking some serenity and a more natural feel, perhaps go to the upper ravana falls, although this is harder to get to.",REV_003879,363,67,/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/24.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/22.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/20.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/2.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/17.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/18.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/5.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/6.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/19.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/4.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/21.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/25.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/23.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/3.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/15.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/7.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/8.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/10.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/11.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/1.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/12.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/14.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/13.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/16.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/9.jpg,True,25
Ravana Ella Falls,"Ella, Uva Province",Waterfalls,"Right next to the road and a very busy spot but so wonderful to sit with your legs in the cool water. Even tho there wasnÂ’t supposed to be much water around, it was running fast.

The only spot so far in Sri Lanka where we have been hassled - guys asking for money for their daughters in return for a few semi precious (??) stones and that wasnÂ’t too bad.","right next to the road and a very busy spot but so wonderful to sit with your legs in the cool water. even tho there wasnt supposed to be much water around, it was running fast. the only spot so far in sri lanka where we have been hassled - guys asking for money for their daughters in return for a few semi precious ?? stones and that wasnt too bad.",REV_003880,350,71,/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/24.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/22.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/20.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/2.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/17.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/18.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/5.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/6.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/19.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/4.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/21.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/25.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/23.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/3.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/15.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/7.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/8.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/10.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/11.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/1.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/12.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/14.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/13.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/16.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/9.jpg,True,25
Ravana Ella Falls,"Ella, Uva Province",Waterfalls,"If you stay in any of EllaÂ´s guesthouses, you will most probably have view over this waterfall from your window, so I donÂ´t really find it necessary to undertake trip to visit the falls unless you want to stand below it and watch dramatic amounts of water descending down the valley which most likely wonÂ´t be possible anyway, cause it is pretty busy touristic location. Beautiful place though.","if you stay in any of ellas guesthouses, you will most probably have view over this waterfall from your window, so i dont really find it necessary to undertake trip to visit the falls unless you want to stand below it and watch dramatic amounts of water descending down the valley which most likely wont be possible anyway, cause it is pretty busy touristic location. beautiful place though.",REV_003881,391,68,/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/24.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/22.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/20.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/2.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/17.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/18.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/5.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/6.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/19.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/4.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/21.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/25.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/23.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/3.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/15.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/7.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/8.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/10.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/11.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/1.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/12.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/14.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/13.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/16.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/9.jpg,True,25
Ravana Ella Falls,"Ella, Uva Province",Waterfalls,We visited the falls on our way from Uda Walawe to Ella and they're right next to the road. The antics of the monkeys were enjoyable.,we visited the falls on our way from uda walawe to ella and theyre right next to the road. the antics of the monkeys were enjoyable.,REV_003882,132,26,/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/24.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/22.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/20.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/2.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/17.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/18.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/5.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/6.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/19.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/4.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/21.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/25.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/23.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/3.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/15.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/7.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/8.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/10.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/11.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/1.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/12.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/14.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/13.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/16.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/9.jpg,True,25
Ravana Ella Falls,"Ella, Uva Province",Waterfalls,A majestic waterfall which flows down a very steep mountain to the river below . The best views can be from the road but one has to be careful with the passing traffic.,a majestic waterfall which flows down a very steep mountain to the river below . the best views can be from the road but one has to be careful with the passing traffic.,REV_003883,168,33,/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/24.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/22.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/20.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/2.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/17.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/18.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/5.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/6.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/19.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/4.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/21.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/25.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/23.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/3.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/15.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/7.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/8.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/10.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/11.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/1.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/12.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/14.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/13.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/16.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/9.jpg,True,25
Ravana Ella Falls,"Ella, Uva Province",Waterfalls,"Great place to have a break! Quite busy, but enjoyable experience. Lovely rambutan fruits sold on the road when we were there in January, even in not in its season.","great place to have a break! quite busy, but enjoyable experience. lovely rambutan fruits sold on the road when we were there in january, even in not in its season.",REV_003884,164,30,/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/24.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/22.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/20.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/2.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/17.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/18.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/5.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/6.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/19.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/4.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/21.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/25.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/23.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/3.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/15.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/7.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/8.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/10.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/11.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/1.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/12.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/14.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/13.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/16.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/9.jpg,True,25
Ravana Ella Falls,"Ella, Uva Province",Waterfalls,We were driving past so stopped to admire the view. ItÂ’s pretty impressive al be it lots of people but a good stop in the way to ella with lots of local food stalls,we were driving past so stopped to admire the view. its pretty impressive al be it lots of people but a good stop in the way to ella with lots of local food stalls,REV_003885,163,34,/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/24.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/22.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/20.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/2.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/17.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/18.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/5.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/6.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/19.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/4.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/21.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/25.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/23.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/3.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/15.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/7.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/8.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/10.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/11.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/1.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/12.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/14.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/13.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/16.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/9.jpg,True,25
Ravana Ella Falls,"Ella, Uva Province",Waterfalls,"I walked from Ella to this waterfall, it's easy to get to. You know when you're close, as there are a number of stalls selling souvenirs for the hordes of tourists. ","i walked from ella to this waterfall, its easy to get to. you know when youre close, as there are a number of stalls selling souvenirs for the hordes of tourists.",REV_003886,162,31,/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/24.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/22.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/20.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/2.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/17.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/18.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/5.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/6.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/19.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/4.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/21.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/25.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/23.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/3.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/15.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/7.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/8.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/10.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/11.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/1.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/12.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/14.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/13.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/16.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/9.jpg,True,25
Ravana Ella Falls,"Ella, Uva Province",Waterfalls,"Breathtaking view , amazing rooms and the best breakfast ... look no more because this is the place for you !! ","breathtaking view , amazing rooms and the best breakfast ... look no more because this is the place for you !!",REV_003887,110,21,/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/24.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/22.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/20.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/2.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/17.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/18.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/5.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/6.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/19.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/4.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/21.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/25.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/23.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/3.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/15.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/7.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/8.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/10.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/11.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/1.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/12.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/14.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/13.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/16.jpg|/content/drive/My Drive/Tourism_Sentiment_Research/images/Ravana Ella Falls/9.jpg,True,25
